"AntibodyLabel"	"Source"	"NodeName"	"Gene_Symbol"	"Sites"	"Effect"
"1085"	"HER2_pY1248.R.C_GBL1033827"	"MDACC"	"HER2pY1248"	"ERBB2"	"Y1248"	"a"
"1086"	"HER2_pY1248.R.C_GBL1113278"	"MDACC"	"HER2pY1248"	"ERBB2"	"Y1248"	"a"
"1087"	"HER2_pY1248.R.C_GBL1114949"	"MDACC"	"HER2pY1248"	"ERBB2"	"Y1248"	"a"
"1088"	"HER2_pY1248.R.V_GBL9026223"	"MDACC"	"HER2pY1248"	"ERBB2"	"Y1248"	"a"
"1089"	"HER2_pY1248(V)_GBL9008532"	"MDACC"	"HER2pY1248"	"ERBB2"	"Y1248"	"a"
"1090"	"HER2"	"MDACC"	"HER2"	"ERBB2"	NA	"c"
"1091"	"HER2_RS00267492"	"MDACC"	"HER2"	"ERBB2"	NA	"c"
"1092"	"HER2_RS00276026"	"MDACC"	"HER2"	"ERBB2"	NA	"c"
"1093"	"HER2.M.V_GBL.9012889"	"MDACC"	"HER2"	"ERBB2"	NA	"c"
"1094"	"HER2.M.V_GBL.9013857"	"MDACC"	"HER2"	"ERBB2"	NA	"c"
"1095"	"HER2.M.V_GBL1033942"	"MDACC"	"HER2"	"ERBB2"	NA	"c"
"1096"	"HER2.M.V_GBL1113390"	"MDACC"	"HER2"	"ERBB2"	NA	"c"
"1097"	"HER2.M.V_GBL1115077"	"MDACC"	"HER2"	"ERBB2"	NA	"c"
"1098"	"HER2.M.V_GBL9026313"	"MDACC"	"HER2"	"ERBB2"	NA	"c"
"1099"	"HER2.pY1248"	"MSKCC"	"HER2_pY1248"	"ERBB2"	"Y1248"	"a"
"1100"	"HER2(C)_GBL9007936"	"MDACC"	"HER2"	"ERBB2"	NA	"c"
"1101"	"HER3_pY1289.R.C_GBL1033736"	"MDACC"	"HER3pY1289"	"ERBB3"	"Y1289"	"a"
"1102"	"HER3_pY1289.R.C_GBL1113227"	"MDACC"	"HER3pY1289"	"ERBB3"	"Y1289"	"a"
"1103"	"HER3_pY1289.R.C_GBL1114913"	"MDACC"	"HER3pY1289"	"ERBB3"	"Y1289"	"a"
"1104"	"HER3_pY1289"	"MDACC"	"HER3pY1298"	"ERBB3"	"Y1298"	"a"
"1105"	"HER3_pY1298.R.C_GBL.9013860"	"MDACC"	"HER3pY1298"	"ERBB3"	"Y1298"	"a"
"1106"	"HER3_pY1298.R.C_GBL9026225"	"MDACC"	"HER3pY1298"	"ERBB3"	"Y1298|Y1289"	"a"
"1107"	"HER3.pY1289"	"MSKCC"	"HER3_pY1289"	"ERBB3"	"Y1289"	"a"
"1108"	"HER3"	"MDACC"	"HER3"	"ERBB3"	NA	"c"
"1109"	"HER3.R.V_GBL.9012902"	"MDACC"	"HER3"	"ERBB3"	NA	"c"
"1110"	"HER3.R.V_GBL.9013859"	"MDACC"	"HER3"	"ERBB3"	NA	"c"
"1111"	"HER3.R.V_GBL1033884"	"MDACC"	"HER3"	"ERBB3"	NA	"c"
"1112"	"HER3.R.V_GBL1113344"	"MDACC"	"HER3"	"ERBB3"	NA	"c"
"1113"	"HER3.R.V_GBL1115024"	"MDACC"	"HER3"	"ERBB3"	NA	"c"
"1114"	"HER3.R.V_GBL9026224"	"MDACC"	"HER3"	"ERBB3"	NA	"c"
"1115"	"HES1"	"MDACC"	"HES1"	"HES1"	NA	"c"
"1116"	"Heregulin"	"MDACC"	"Heregulin"	"NRG1"	NA	"c"
"1117"	"Heregulin.R.V_GBL1033776"	"MDACC"	"Heregulin"	"NRG1"	NA	"c"
"1118"	"Heregulin.R.V_GBL1113253"	"MDACC"	"Heregulin"	"NRG1"	NA	"c"
"1119"	"Heregulin.wR.V_GBL1115114"	"MDACC"	"Heregulin"	"NRG1"	NA	"c"
"1120"	"Hexokinase.II"	"MDACC"	"HexokinaseII"	"HK2 "	NA	"c"
"1121"	"Hexokinase.II.R.V_GBL1115223"	"MDACC"	"HexokinaseII"	"HK2 "	NA	"c"
"1122"	"HIAP.R.C_GBL1033783"	"MDACC"	"HIAP"	"BIRC3"	NA	"c"
"1123"	"HIAP.R.C_GBL1033783"	"MDACC"	"HIAP"	"BIRC2"	NA	"c"
"1124"	"HIAP.R.C_GBL1033783"	"MDACC"	"HIAP"	"XIAP"	NA	"c"
"1125"	"HIAP.R.C_GBL1113260"	"MDACC"	"HIAP"	"BIRC3"	NA	"c"
"1126"	"HIAP.R.C_GBL1113260"	"MDACC"	"HIAP"	"BIRC2"	NA	"c"
"1127"	"HIAP.R.C_GBL1113260"	"MDACC"	"HIAP"	"XIAP"	NA	"c"
"1128"	"HIAP.R.C_GBL1114930"	"MDACC"	"HIAP"	"BIRC3"	NA	"c"
"1129"	"HIAP.R.C_GBL1114930"	"MDACC"	"HIAP"	"BIRC2"	NA	"c"
"1130"	"HIAP.R.C_GBL1114930"	"MDACC"	"HIAP"	"XIAP"	NA	"c"
"1131"	"Hif.1.alpha"	"MDACC"	"Hif1alpha"	"HIF1A"	NA	"c"
"1132"	"Hif.1.alpha.M.C_GBL1115174"	"MDACC"	"Hif1alpha"	"HIF1A"	NA	"c"
"1133"	"Histone.H3pS10"	"MDACC"	"Histone H3pS10"	"H3F3A"	"S10"	"a"
"1134"	"Histone H3_pS10_GBL9008569"	"MDACC"	"Histone H3pS10"	"H3F3A"	"S10"	"a"
"1135"	"Histone H3_pS10_GBL9008569"	"MDACC"	"Histone H3pS10"	"H3F3B"	"S10"	"a"
"1136"	"Histone.H3"	"MDACC"	"HistoneH3"	"H3F3A"	NA	"c"
"1137"	"HistoneH3"	"MDACC"	"HistoneH3"	"H3F3A"	NA	"c"
"1138"	"Histone.H3.R.V_GBL1033869"	"MDACC"	"HistoneH3"	"H3F3A"	NA	"c"
"1139"	"Histone.H3.R.V_GBL1033869"	"MDACC"	"HistoneH3"	"H3F3B"	NA	"c"
"1140"	"Histone.H3.R.V_GBL1113412"	"MDACC"	"HistoneH3"	"H3F3A"	NA	"c"
"1141"	"Histone.H3.R.V_GBL1113412"	"MDACC"	"HistoneH3"	"H3F3B"	NA	"c"
"1142"	"Histone.H3.R.V_GBL1115242"	"MDACC"	"HistoneH3"	"H3F3A"	NA	"c"
"1143"	"Histone.H3.R.V_GBL1115242"	"MDACC"	"HistoneH3"	"H3F3B"	NA	"c"
"1144"	"HLAE"	"MDACC"	"HLAE"	"HLA.E "	NA	"c"
"1145"	"HLA.E(mouse)(V)_GBL9007879"	"MDACC"	"HLAE"	"HLA.E "	NA	"c"
"1146"	"HSP27_C_mouse"	"MDACC"	"HSP27"	"HSPB1"	NA	"c"
"1147"	"HSP27_pS82"	"MDACC"	"HSP27pS82"	"HSPB1"	"S82"	"a"
"1148"	"HSP27_pS82.R.V_GBL1115219"	"MDACC"	"HSP27pS82"	"HSPB1"	"S82"	"a"
"1149"	"HSP27_pS82.R.V_GBL1115219"	"MDACC"	"HSP27pS82"	"HSPB2"	"S82"	"a"
"1150"	"HSP27"	"MDACC"	"HSP27"	"HSPB1"	NA	"c"
"1151"	"HSP27_RS00273423 (MOUSE)"	"MDACC"	"HSP27"	"HSPB1"	NA	"c"
"1152"	"HSP27_RS00273423 (MOUSE)"	"MDACC"	"HSP27"	"HSPB2"	NA	"c"
"1153"	"HSP27_RS00276610 (mouse)"	"MDACC"	"HSP27"	"HSPB1"	NA	"c"
"1154"	"HSP27_RS00276610 (mouse)"	"MDACC"	"HSP27"	"HSPB2"	NA	"c"
"1155"	"HSP27.M.C_GBL1115033"	"MDACC"	"HSP27"	"HSPB1"	NA	"c"
"1156"	"HSP27.M.C_GBL1115033"	"MDACC"	"HSP27"	"HSPB2"	NA	"c"
"1157"	"HSP27(mouse)(C )_GBL9008533"	"MDACC"	"HSP27"	"HSPB1"	NA	"c"
"1158"	"HSP27(mouse)(C )_GBL9008533"	"MDACC"	"HSP27"	"HSPB2"	NA	"c"
"1159"	"HSP27(mouse)(C)_GBL9007883"	"MDACC"	"HSP27"	"HSPB1"	NA	"c"
"1160"	"HSP27(mouse)(C)_GBL9007883"	"MDACC"	"HSP27"	"HSPB2"	NA	"c"
"1161"	"HLA.DR.DP.DQ.DX"	"MDACC"	"HLA.DR.DP.DQ.DX"	"HLA.DRA"	NA	"c"
"1162"	"HSP70"	"MDACC"	"HSP70"	"HSPA1A"	NA	"c"
"1163"	"HSP70_C"	"MDACC"	"HSP70"	"HSPA1A"	NA	"c"
"1164"	"HSP70.R.C_GBL1115239"	"MDACC"	"HSP70"	"HSPA1A"	NA	"c"
"1165"	"HSP70(C )_GBL9008534"	"MDACC"	"HSP70"	"HSPA1A"	NA	"c"
"1166"	"IGF.1R"	"MSKCC"	"IGF1R"	"IGF1R"	NA	"c"
"1167"	"IGF.1R (phospho.Tyr1162,Tyr1163)"	"MSKCC"	"IGF1Rb_pY1162_pY1163"	"IGF1R"	"Y1162|Y1163"	"a"
"1168"	"IGF.1R.beta"	"MDACC"	"IGF1Rbeta"	"IGF1R"	NA	"c"
"1169"	"IGF.1R.beta.R.C_GBL.9013861"	"MDACC"	"IGF1Rbeta"	"IGF1R"	NA	"c"
"1170"	"IGF.1R.beta.R.C_GBL9026226"	"MDACC"	"IGF1Rb"	"IGF1R"	NA	"c"
"1171"	"IGF.1R.beta/Insulin Receptor beta (phospho.Tyr1135,Tyr1136/Tyr1150,Tyr1151)"	"MSKCC"	"IGF1Rb_pY1135_Y1136_Y1150_Y1151"	"IGF1R"	"Y1135|Y1136|Y1150|Y1151"	"a"
"1172"	"IGF.1R.beta/Insulin Receptor beta (phospho.Tyr1135,Tyr1136/Tyr1150,Tyr1151)"	"MSKCC"	"IRb_pY1135_Y1136_Y1150_Y1151"	"INSR"	"Y1135|Y1136|Y1150|Y1151"	"a"
"1173"	"IGF1R_pY1135_Y1136"	"MDACC"	"IGF1RpY1135Y1136"	"IGF1R"	"Y1135|Y1136"	"a"
"1174"	"IGF1R_pY1135_Y1136.wR.V_GBL1115236"	"MDACC"	"IGF1RpY1135Y1136"	"IGF1R"	"Y1135|Y1136"	"a"
"1175"	"IGF1R.b.R.V_GBL1114980"	"MDACC"	"IGF1Rb"	"IGF1R"	NA	"c"
"1176"	"IGF1R.beta_C"	"MDACC"	"IGF1Rbeta"	"IGF1R"	NA	"c"
"1177"	"IGF1R.beta.R.V_GBL1033860"	"MDACC"	"IGF1Rbeta"	"IGF1R"	NA	"c"
"1178"	"IGF1R.beta.R.V_GBL1113321"	"MDACC"	"IGF1Rbeta"	"IGF1R"	NA	"c"
"1179"	"IGF1Rb"	"MSKCC"	"IGF1Rb"	"IGF1R"	NA	"c"
"1180"	"IGF1Rb(V)_GBL9007939"	"MDACC"	"IGF1Rb"	"IGF1R"	NA	"c"
"1181"	"IGFBP2"	"MDACC"	"IGFBP2"	"IGFBP2"	NA	"c"
"1182"	"IGFBP2_RS00273499"	"MDACC"	"IGFBP2"	"IGFBP2"	NA	"c"
"1183"	"IGFBP2_RS00275869"	"MDACC"	"IGFBP2"	"IGFBP2"	NA	"c"
"1184"	"IGFBP2_V"	"MDACC"	"IGFBP2"	"IGFBP2"	NA	"c"
"1185"	"IGFBP2.R.V_GBL.9013862"	"MDACC"	"IGFBP2"	"IGFBP2"	NA	"c"
"1186"	"IGFBP2.R.V_GBL1033922"	"MDACC"	"IGFBP2"	"IGFBP2"	NA	"c"
"1187"	"IGFBP2.R.V_GBL1113191"	"MDACC"	"IGFBP2"	"IGFBP2"	NA	"c"
"1188"	"IGFBP2.R.V_GBL1114882"	"MDACC"	"IGFBP2"	"IGFBP2"	NA	"c"
"1189"	"IGFBP2.R.V_GBL9026227"	"MDACC"	"IGFBP2"	"IGFBP2"	NA	"c"
"1190"	"IGFBP2(V)_GBL9007938"	"MDACC"	"IGFBP2"	"IGFBP2"	NA	"c"
"1191"	"IGFBP5.G.C_GBL1115096"	"MDACC"	"IGFBP5"	"IGFBP5"	NA	"c"
"1192"	"IGFR.b.R.C_GBL1114883"	"MDACC"	"IGFRb"	"IGFR1"	NA	"c"
"1193"	"IGFR1_pY1135"	"MDACC"	"IGFR1pY1135"	"IGFR1"	"Y1135"	"a"
"1194"	"IGFR1_pY1135_RS00267490"	"MDACC"	"IGFR1pY1135"	"IGFR1"	"Y1135"	"a"
"1195"	"IGFR1_pY1135_RS00275708"	"MDACC"	"IGFR1pY1135"	"IGFR1"	"Y1135"	"a"
"1196"	"IGFRb"	"MDACC"	"IGFRB"	"IGF1R"	NA	"c"
"1197"	"IGFR1.B"	"MDACC"	"IGFR1B"	"IGFR1"	NA	"c"
"1198"	"IGFR1.B_RS00267491"	"MDACC"	"IGFR1B"	"IGFR1"	NA	"c"
"1199"	"IkB.alpha (phospho.Ser32)"	"MSKCC"	"IkBa_pS32"	"NFKBIA"	"S32"	"i"
"1200"	"INPP4b"	"MDACC"	"INPP4B"	"INPP4B"	NA	"c"
"1201"	"INPP4B"	"MDACC"	"INPP4B"	"INPP4B"	NA	"c"
"1202"	"INPP4B.G.C_GBL.9014286"	"MDACC"	"INPP4B"	"INPP4B"	NA	"c"
"1203"	"INPP4B.G.C_GBL9026331"	"MDACC"	"INPP4B"	"INPP4B"	NA	"c"
"1204"	"INPP4b.R.V_GBL1033826"	"MDACC"	"INPP4b"	"INPP4B"	NA	"c"
"1205"	"INPP4b.R.V_GBL1113277"	"MDACC"	"INPP4b"	"INPP4B"	NA	"c"
"1206"	"INPP4b.wR.V_GBL1115122"	"MDACC"	"INPP4b"	"INPP4B"	NA	"c"
"1207"	"IRAK1"	"MSKCC"	"IRAK1"	"IRAK1"	NA	"c"
"1208"	"IR.b"	"MDACC"	"IRB"	"INSRB"	NA	"c"
"1209"	"IRF.1"	"MDACC"	"IRF1"	"IRF1"	NA	"c"
"1210"	"IRF.1.R.C_GBL1115027"	"MDACC"	"IRF1"	"IRF1"	NA	"c"
"1211"	"IRS1"	"MSKCC"	"IRS1"	"IRS1"	NA	"c"
"1212"	"IRS.1"	"MSKCC"	"IRS1"	"IRS1"	NA	"c"
"1213"	"IRS.1 (phospho.Ser636,Ser639)"	"MSKCC"	"IRS1_pS639"	"IRS1"	"S639|S636"	"i"
"1214"	"IRS.1_pS307"	"MDACC"	"IRS1pS307"	"IRS1"	"S307"	"i"
"1215"	"IRS.1_pS307_RS00269161"	"MDACC"	"IRS1pS307"	"IRS1"	"S307"	"i"
"1216"	"IRS.1_RS00269162"	"MDACC"	"IRS1"	"IRS1"	NA	"c"
"1217"	"IRS1_pS307"	"MDACC"	"IRS1pS307"	"IRS1"	"S307"	"i"
"1218"	"IRS1_pS307_GBL9008519"	"MDACC"	"IRS1pS307"	"IRS1"	"S307"	"i"
"1219"	"IRS1_pS307_RS00275822"	"MDACC"	"IRS1pS307"	"IRS1"	"S307"	"i"
"1220"	"IRS1_RS00276014"	"MDACC"	"IRS1"	"IRS1"	NA	"c"
"1221"	"IRS1_V"	"MDACC"	"IRS1"	"IRS1"	NA	"c"
"1222"	"IRS1.R.V_GBL.9013863"	"MDACC"	"IRS1"	"IRS1"	NA	"c"
"1223"	"IRS1.R.V_GBL1033768"	"MDACC"	"IRS1"	"IRS1"	NA	"c"
"1224"	"IRS1.R.V_GBL1113235"	"MDACC"	"IRS1"	"IRS1"	NA	"c"
"1225"	"IRS1.R.V_GBL1114921"	"MDACC"	"IRS1"	"IRS1"	NA	"c"
"1226"	"IRS1.R.V_GBL9026228"	"MDACC"	"IRS1"	"IRS1"	NA	"c"
"1227"	"IRS1(V)_GBL9007940"	"MDACC"	"IRS1"	"IRS1"	NA	"c"
"1228"	"Jagged1"	"MDACC"	"JAG1"	"JAG1"	NA	"c"
"1229"	"JAB1.M.C_GBL1033943"	"MDACC"	"JAB1"	"COPS5 "	NA	"c"
"1230"	"JAB1.M.C_GBL1113404"	"MDACC"	"JAB1"	"COPS5 "	NA	"c"
"1231"	"JAB1.wM.C_GBL1115140"	"MDACC"	"JAB1"	"COPS5 "	NA	"c"
"1232"	"Jak2"	"MDACC"	"Jak2"	"JAK2"	NA	"c"
"1233"	"Jak2.R.V_GBL1114971"	"MDACC"	"Jak2"	"JAK2"	NA	"c"
"1234"	"JNK_pT183_Y185"	"MDACC"	"JNK1pT183"	"MAPK8"	"T183|Y185"	"a"
"1235"	"JNK_pT183_pT185.R.V_GBL9026343"	"MDACC"	"JNK1pT183"	"MAPK8"	"T183|Y185"	"a"
"1236"	"JNK_pT183"	"MDACC"	"JNKpT183"	"MAPK8"	"T183"	"a"
"1237"	"JNK_pT183_RS00273501"	"MDACC"	"JNKpT183"	"MAPK8"	"T183"	"a"
"1238"	"JNK_pT183_RS00273501"	"MDACC"	"JNKpT183"	"MAPK9"	"T183"	"a"
"1239"	"JNK_pT183_Y185.R.V_GBL1033775"	"MDACC"	"JNKpT183Y185"	"MAPK8"	"T183|Y185"	"a"
"1240"	"JNK_pT183_Y185.R.V_GBL1033775"	"MDACC"	"JNKpT183Y185"	"MAPK9"	"T183|Y185"	"a"
"1241"	"JNK_pT183_Y185.R.V_GBL1113252"	"MDACC"	"JNKpT183Y185"	"MAPK8"	"T183|Y185"	"a"
"1242"	"JNK_pT183_Y185.R.V_GBL1113252"	"MDACC"	"JNKpT183Y185"	"MAPK9"	"T183|Y185"	"a"
"1243"	"JNK_pT183_Y185.wR.V_GBL1115113"	"MDACC"	"JNKpT183Y185"	"MAPK8"	"T183|Y185"	"a"
"1244"	"JNK_pT183_Y185.wR.V_GBL1115113"	"MDACC"	"JNKpT183Y185"	"MAPK9"	"T183|Y185"	"a"
"1245"	"JNK2"	"MDACC"	"JNK2"	"MAPK9"	NA	"c"
"1246"	"JNK2_RS00273606"	"MDACC"	"JNK2"	"MAPK9"	NA	"c"
"1247"	"JNK2_RS00275697"	"MDACC"	"JNK2"	"MAPK9"	NA	"c"
"1248"	"JNK2.R.C_GBL.9013864"	"MDACC"	"JNK2"	"MAPK9"	NA	"c"
"1249"	"JNK2.R.C_GBL1033799"	"MDACC"	"JNK2"	"MAPK9"	NA	"c"
"1250"	"JNK2.R.C_GBL1113192"	"MDACC"	"JNK2"	"MAPK9"	NA	"c"
"1251"	"JNK2.R.C_GBL1114884"	"MDACC"	"JNK2"	"MAPK9"	NA	"c"
"1252"	"JNK2.R.C_GBL9026230"	"MDACC"	"JNK2"	"MAPK9"	NA	"c"
"1253"	"JNK2(V)_GBL9008535"	"MDACC"	"JNK2"	"MAPK9"	NA	"c"
"1254"	"JUNB"	"MDACC"	"JUNB"	"JUNB"	NA	"c"
"1255"	"JUNB_GBL9008395"	"MDACC"	"JUNB"	"JUNB"	NA	"c"
"1256"	"K.Ras"	"MDACC"	"KRas"	"KRAS"	NA	"c"
"1257"	"K.Ras.M.C_GBL.9012899"	"MDACC"	"KRas"	"KRAS"	NA	"c"
"1258"	"K.Ras.M.C_GBL.9014281"	"MDACC"	"KRas"	"KRAS"	NA	"c"
"1259"	"K.Ras.M.C_GBL.9014287"	"MDACC"	"KRas"	"KRAS"	NA	"c"
"1260"	"K.Ras.M.C_GBL9026322"	"MDACC"	"KRas"	"KRAS"	NA	"c"
"1261"	"Ki.67 (Annexin II, p36)"	"MSKCC"	"Ki67"	"MKI67"	NA	"c"
"1262"	"KU80_GBL9008408"	"MDACC"	"KU80"	"XRCC5"	NA	"c"
"1263"	"KU80_GBL9008408"	"MDACC"	"KU80"	"XRCC6"	NA	"c"
"1264"	"KU80"	"MDACC"	"KU80"	"XRCC5"	NA	"c"
"1265"	"KU80"	"MDACC"	"KU80"	"XRCC6"	NA	"c"
"1266"	"KU80_RS00275800"	"MDACC"	"KU80"	"XRCC5"	NA	"c"
"1267"	"KU80_RS00275800"	"MDACC"	"KU80"	"XRCC6"	NA	"c"
"1268"	"Ku80.R.C_GBL.9013867"	"MDACC"	"Ku80"	"XRCC5"	NA	"c"
"1269"	"Ku80.R.C_GBL.9013867"	"MDACC"	"Ku80"	"XRCC6"	NA	"c"
"1270"	"LC3A.B"	"MDACC"	"LC3AB"	"LC3AB"	NA	"c"
"1271"	"Lck"	"MDACC"	"LCK"	"LCK"	NA	"c"
"1272"	"LCK"	"MDACC"	"LCK"	"LCK"	NA	"c"
"1273"	"LCK_GBL9008386"	"MDACC"	"LCK"	"LCK"	NA	"c"
"1274"	"Lck.R.V_GBL1033800"	"MDACC"	"Lck"	"LCK"	NA	"c"
"1275"	"Lck.R.V_GBL1113193"	"MDACC"	"Lck"	"LCK"	NA	"c"
"1276"	"Lck.R.V_GBL1114885"	"MDACC"	"Lck"	"LCK"	NA	"c"
"1277"	"LDHA"	"MDACC"	"LDHA"	"LDHA"	NA	"c"
"1278"	"LDHA.R.C_GBL1115240"	"MDACC"	"LDHA"	"LDHA"	NA	"c"
"1279"	"LKB1"	"MDACC"	"LKB1"	"STK11"	NA	"c"
"1280"	"LKB1_mouse"	"MDACC"	"LKB1"	"STK11"	NA	"c"
"1281"	"LKB1_RS00276378 (mouse)"	"MDACC"	"LKB1"	"STK11"	NA	"c"
"1282"	"LKB1(mouse)(V)_GBL9007881"	"MDACC"	"LKB1"	"STK11"	NA	"c"
"1283"	"LRP6_pS1490"	"MDACC"	"LRP6_pS1490"	"LRP6"	"S1490"	"a"
"1284"	"MAPK_pT202"	"MDACC"	"MAPKpT202"	"MAPK1"	"T202"	"a"
"1285"	"MAPK_pT202_RS00269178"	"MDACC"	"MAPKpT202"	"MAPK1"	"T202"	"a"
"1286"	"MAPK_pT202_RS00269178"	"MDACC"	"MAPKpT202"	"MAPK3"	"T202"	"a"
"1287"	"MAPK_pT202_RS00273598"	"MDACC"	"MAPKpT202"	"MAPK1"	"T202"	"a"
"1288"	"MAPK_pT202_RS00273598"	"MDACC"	"MAPKpT202"	"MAPK3"	"T202"	"a"
"1289"	"MAPK_pT202_RS00275578"	"MDACC"	"MAPKpT202"	"MAPK1"	"T202"	"a"
"1290"	"MAPK_pT202_RS00275578"	"MDACC"	"MAPKpT202"	"MAPK1"	"T202"	"a"
"1291"	"MAPK_pT202_Y204"	"MDACC"	"MAPKpT202Y204"	"MAPK1"	"T202|Y204"	"a"
"1292"	"MAPK_pT202_Y204.R.V_GBL.9012865"	"MDACC"	"MAPKpT202Y204"	"MAPK1"	"T202|Y204"	"a"
"1293"	"MAPK_pT202_Y204.R.V_GBL.9012865"	"MDACC"	"MAPKpT202Y204"	"MAPK3"	"T202|Y204"	"a"
"1294"	"MAPK_pT202_Y204.R.V_GBL.9012906"	"MDACC"	"MAPKpT202Y204"	"MAPK1"	"T202|Y204"	"a"
"1295"	"MAPK_pT202_Y204.R.V_GBL.9012906"	"MDACC"	"MAPKpT202Y204"	"MAPK3"	"T202|Y204"	"a"
"1296"	"MAPK_pT202_Y204.R.V_GBL.9013905"	"MDACC"	"MAPKpT202Y204"	"MAPK1"	"T202|Y204"	"a"
"1297"	"MAPK_pT202_Y204.R.V_GBL.9013905"	"MDACC"	"MAPKpT202Y204"	"MAPK3"	"T202|Y204"	"a"
"1298"	"MAPK_pT202_Y204.R.V_GBL1033801"	"MDACC"	"MAPKpT202Y204"	"MAPK1"	"T202|Y204"	"a"
"1299"	"MAPK_pT202_Y204.R.V_GBL1033801"	"MDACC"	"MAPKpT202Y204"	"MAPK3"	"T202|Y204"	"a"
"1300"	"MAPK_pT202_Y204.R.V_GBL1113194"	"MDACC"	"MAPKpT202Y204"	"MAPK1"	"T202|Y204"	"a"
"1301"	"MAPK_pT202_Y204.R.V_GBL1113194"	"MDACC"	"MAPKpT202Y204"	"MAPK3"	"T202|Y204"	"a"
"1302"	"MAPK_pT202_Y204.R.V_GBL9026233"	"MDACC"	"ERKpT202"	"MAPK1"	"T185|T202"	"a"
"1303"	"MAPK_pT202_Y204.R.V_GBL9026233"	"MDACC"	"ERKpT202"	"MAPK3"	"Y187|Y204"	"a"
"1304"	"MAPK_pT202_Y204.wR.V_GBL1115104"	"MDACC"	"MAPKpT202Y204"	"MAPK1"	"T202|Y204"	"a"
"1305"	"MAPK_pT202_Y204.wR.V_GBL1115104"	"MDACC"	"MAPKpT202Y204"	"MAPK3"	"T202|Y204"	"a"
"1306"	"MAPK_pT202(C)_GBL9007941"	"MDACC"	"MAPKpT202"	"MAPK1"	"T202"	"a"
"1307"	"MAPK_pT202(C)_GBL9007941"	"MDACC"	"MAPKpT202"	"MAPK3"	"T202"	"a"
"1308"	"MAPK_pT202(V)_GBL9008325"	"MDACC"	"MAPKpT202"	"MAPK1"	"T202"	"a"
"1309"	"MAPK_pT202(V)_GBL9008325"	"MDACC"	"MAPKpT202"	"MAPK3"	"T202"	"a"
"1310"	"Mcl.1"	"MDACC"	"Mcl1"	"MCL1"	NA	"c"
"1311"	"Mcl.1.R.V_GBL1033861"	"MDACC"	"Mcl1"	"MCL1"	NA	"c"
"1312"	"Mcl.1.R.V_GBL1113322"	"MDACC"	"Mcl1"	"MCL1"	NA	"c"
"1313"	"Mcl.1.R.V_GBL1114982"	"MDACC"	"Mcl1"	"MCL1"	NA	"c"
"1314"	"MCT4"	"MDACC"	"MCT4"	"SLC16A4"	NA	"c"
"1315"	"MDM2_pS166"	"MDACC"	"MDM2pS166"	"MDM2"	"S166"	"a"
"1316"	"MDM2_pS166.R.V_GBL1033854"	"MDACC"	"MDM2pS166"	"MDM2"	"S166"	"a"
"1317"	"MDM2_pS166.R.V_GBL1113315"	"MDACC"	"MDM2pS166"	"MDM2"	"S166"	"a"
"1318"	"MDM2_pS166.R.V_GBL1114970"	"MDACC"	"MDM2pS166"	"MDM2"	"S166"	"a"
"1319"	"MEK1_2_pS217"	"MDACC"	"MEK12pS217"	"MAP2K1"	"S217"	"a"
"1320"	"MEK1_2_pS217_GBL9008355"	"MDACC"	"MEK12pS217"	"MAP2K1"	"S217"	"a"
"1321"	"MEK1_2_pS217_RS00269176"	"MDACC"	"MEK12pS217"	"MAP2K1"	"S217"	"a"
"1322"	"MEK1_2_pS217_RS00275576"	"MDACC"	"MEK12pS217"	"MAP2K1"	"S217"	"a"
"1323"	"MEK1_pS217_S221"	"MDACC"	"MEK1pS217S221"	"MAP2K1"	"S217|S221"	"a"
"1324"	"MEK1_pS217_S221.R.V_GBL.9013871"	"MDACC"	"MEK1pS217S221"	"MAP2K1"	"S217|S221"	"a"
"1325"	"MEK1_pS217_S221.R.V_GBL1033828"	"MDACC"	"MEK1pS217S221"	"MAP2K1"	"S217|S221"	"a"
"1326"	"MEK1_pS217_S221.R.V_GBL1113279"	"MDACC"	"MEK1pS217S221"	"MAP2K1"	"S217|S221"	"a"
"1327"	"MEK1_pS217_S221.R.V_GBL1115226"	"MDACC"	"MEK1pS217S221"	"MAP2K1"	"S217|S221"	"a"
"1328"	"MEK1_pS217_S221.R.V_GBL9026345"	"MDACC"	"MEK1pS217"	"MAP2K1"	"S217|S218|S222"	"a"
"1329"	"MEK1"	"MDACC"	"MEK1"	"MAP2K1"	NA	"c"
"1330"	"MEK1_RS00269177"	"MDACC"	"MEK1"	"MAP2K1"	NA	"c"
"1331"	"MEK1_RS00273596"	"MDACC"	"MEK1"	"MAP2K1"	NA	"c"
"1332"	"MEK1_RS00275577"	"MDACC"	"MEK1"	"MAP2K1"	NA	"c"
"1333"	"MEK1_V"	"MDACC"	"MEK1"	"MAP2K1"	NA	"c"
"1334"	"MEK1.R.V_GBL.9013870"	"MDACC"	"MEK1"	"MAP2K1"	NA	"c"
"1335"	"MEK1.R.V_GBL1033802"	"MDACC"	"MEK1"	"MAP2K1"	NA	"c"
"1336"	"MEK1.R.V_GBL1113195"	"MDACC"	"MEK1"	"MAP2K1"	NA	"c"
"1337"	"MEK1.R.V_GBL1114886"	"MDACC"	"MEK1"	"MAP2K1"	NA	"c"
"1338"	"MEK1.R.V_GBL9026234"	"MDACC"	"MEK1"	"MAP2K1"	NA	"c"
