AntibodyLabel	Source	NodeName	Gene_Symbol	Sites	Effect
PREX1.R.V_GBL1033857	MDACC	PREX1	PREX1	NA	c
PREX1.R.V_GBL1113318	MDACC	PREX1	PREX1	NA	c
PREX1.R.V_GBL1114977	MDACC	PREX1	PREX1	NA	c
PRKAG2_GBL9008545	MDACC	PRKAG2	PRKAG2	NA	c
Prohibitin	MSKCC	Prohibitin	PHB	NA	c
PTCH.R.C_GBL9026274	MDACC	PTCH	PTCH1	NA	c
PTCH_RS00267481	MDACC	PTCH	PTCH1	NA	c
PTCH_RS00275810  (1_1500)	MDACC	PTCH	PTCH1	NA	c
PTCH_RS00276596 (1_500)	MDACC	PTCH	PTCH1	NA	c
PTCH.R.C_GBL.9013901	MDACC	PTCH	PTCH1	NA	c
PTEN	MSKCC	PTEN	PTEN	NA	c
PTEN.R.V_GBL9026275	MDACC	PTEN	PTEN	NA	c
PTEN_RS00269160	MDACC	PTEN	PTEN	NA	c
PTEN_RS00275821	MDACC	PTEN	PTEN	NA	c
PTEN.R.V_GBL1033722	MDACC	PTEN	PTEN	NA	c
PTEN.R.V_GBL1113213	MDACC	PTEN	PTEN	NA	c
PTEN.R.V_GBL1114901	MDACC	PTEN	PTEN	NA	c
PTEN.R.V_GBL.9013902	MDACC	PTEN	PTEN	NA	c
PTEN(138G50)_GBL9008556	MDACC	PTEN	PTEN	NA	c
PTEN(V)_GBL9008555	MDACC	PTEN	PTEN	NA	c
Puma.wR.C_GBL1115237	MDACC	Puma	BBC3	NA	c
PYGM.M.C_GBL1115056	MDACC	PYGM	PYGM	NA	c
Rab 25_RS00267484	MDACC	Rab 25	RAB25	NA	c
Rab11.R.V_GBL9026276	MDACC	Rab11	RAB11A	NA	c
Rab11.R.E_GBL1033832	MDACC	Rab11	RAB11A	NA	c
Rab11.R.E_GBL1113283	MDACC	Rab11	RAB11A	NA	c
Rab11.wR.E_GBL1115124	MDACC	Rab11	RAB11A	NA	c
Rab25.R.C_GBL9026277	MDACC	Rab25	RAB25	NA	c
Rab25.R.V_GBL1033850	MDACC	Rab25	RAB25	NA	c
Rab25.R.V_GBL1113311	MDACC	Rab25	RAB25	NA	c
Rab25.wR.V_GBL1115180	MDACC	Rab25	RAB25	NA	c
Rab25.R.C_GBL.9012873	MDACC	Rab25	RAB25	NA	c
Rab25.R.C_GBL.9014283	MDACC	Rab25	RAB25	NA	c
Rab25(C)_GBL9007942	MDACC	Rab25	RAB25	NA	c
Rab25 (449)_RS00275802	MDACC	Rab25 	RAB25 	NA	c
rabbit IgG	MSKCC	rabbit IgG	NA	NA	c
mouse IgG1	MSKCC	rabbit IgG1	NA	NA	c
mouse IgG2a	MSKCC	rabbit IgG2a	NA	NA	c
Rad50.M.C_GBL9026320	MDACC	Rad50	RAD50	NA	c
Rad50.M.V_GBL1033904	MDACC	Rad50	RAD50	NA	c
Rad50.M.V_GBL1113368	MDACC	Rad50	RAD50	NA	c
Rad50.M.V_GBL1115170	MDACC	Rad50	RAD50	NA	c
Rad50.M.C_GBL.9012896	MDACC	Rad50	RAD50	NA	c
Rad51.M.C_GBL9026321	MDACC	Rad51	RAD51	NA	c
RAD51_RS00276381 (mouse)	MDACC	RAD51	RAD51	NA	c
Rad51.R.V_GBL1033870	MDACC	Rad51	RAD51	NA	c
Rad51.R.V_GBL1113410	MDACC	Rad51	RAD51	NA	c
Rad51.wR.V_GBL1115132	MDACC	Rad51	RAD51	NA	c
Rad51.M.C_GBL.9012897	MDACC	Rad51	RAD51	NA	c
RAD51(mouse)_GBL9008512	MDACC	RAD51	RAD51	NA	c
Raf (phospho.Ser338)	MSKCC	Raf_S338	CRAF	S338	a
Raptor.R.V_GBL1033843	MDACC	Raptor	RPTOR	NA	c
Raptor.R.V_GBL1113304	MDACC	Raptor	RPTOR	NA	c
Raptor.R.V_GBL1114960	MDACC	Raptor	RPTOR	NA	c
Rb	MSKCC	Rb	RB1	NA	c
Rb.M.V_GBL9026323	MDACC	Rb	RB1	NA	c
Rb_RS00273420 (MOUSE)	MDACC	Rb	RB1	NA	c
Rb_RS00276608 (mouse)	MDACC	Rb	RB1	NA	c
Rb.M.Q_GBL1115037	MDACC	Rb	RB1	NA	c
Rb.M.QC_GBL1033895	MDACC	Rb	RB1	NA	c
Rb.M.QC_GBL1113355	MDACC	Rb	RB1	NA	c
Rb.M.V_GBL.9012909	MDACC	Rb	RB1	NA	c
Rb(mouse)(V)_GBL9007877	MDACC	Rb	RB1	NA	c
Rb (phospho.Ser780)	MSKCC	Rb_pS780	RB1	S780	i
Rb (phospho.Ser807,Ser811)	MSKCC	Rb_pS807	RB1	S807|S811	i
Rb (phospho.Ser780)	MSKCC	Rb_S780	RB1	S780	i
RBM15.R.V_GBL1033847	MDACC	RBM15	RBM15	NA	c
RBM15.R.V_GBL1113366	MDACC	RBM15	RBM15	NA	c
RBM15.R.V_GBL1114964	MDACC	RBM15	RBM15	NA	c
Rb_pS807_S811.R.V_GBL9026280	MDACC	RbpS807	RB1	S807|S811	i
Rb_pS807_RS00273590	MDACC	RbpS807	RB1	S807	i
Rb_pS807_RS00273608	MDACC	RbpS807	RB1	S807	i
Rb_pS807_RS00275587	MDACC	RbpS807	RB1	S807	i
Rb_pS807(V)_GBL9008337	MDACC	RbpS807	RB1	S807	i
Rb_pS807_S811.R.V_GBL1033721	MDACC	RbpS807S811	RB1	S807|S811	i
Rb_pS807_S811.R.V_GBL1113212	MDACC	RbpS807S811	RB1	S807|S811	i
Rb_pS807_S811.R.V_GBL1114900	MDACC	RbpS807S811	RB1	S807|S811	i
Rb_pS807_S811.R.V_GBL.9013910	MDACC	RbpS807S811	RB1	S807|S811	i
Rheb.M.C_GBL1115043	MDACC	Rheb	RHEB	NA	c
Rictor.R.C_GBL1033844	MDACC	Rictor	RICTOR	NA	c
Rictor.R.C_GBL1113305	MDACC	Rictor	RICTOR	NA	c
Rictor.R.C_GBL1114961	MDACC	Rictor	RICTOR	NA	c
Rictor_pT1135.R.V_GBL1033845	MDACC	RictorpT1135	RICTOR	T1135	i
Rictor_pT1135.R.V_GBL1113306	MDACC	RictorpT1135	RICTOR	T1135	i
Rictor_pT1135.R.V_GBL1114962	MDACC	RictorpT1135	RICTOR	T1135	i
Rock.1.R.C_GBL1115029	MDACC	Rock1	ROCK1	NA	c
RPA32.Rat.C_GBL1115141	MDACC	RPA32RatC	RPA2	NA	c
RPA32.Rat.C_GBL1115141	MDACC	RPA32RatC	RPA3	NA	c
RSK.R.C_GBL1033739	MDACC	RSK	RPS6KA1	NA	c
RSK.R.C_GBL1113230	MDACC	RSK	RPS6KA1	NA	c
RSK.R.C_GBL1114917	MDACC	RSK	RPS6KA1	NA	c
RSK.R.C_GBL1033739	MDACC	RSK	RPS6KA2	NA	c
RSK.R.C_GBL1113230	MDACC	RSK	RPS6KA2	NA	c
RSK.R.C_GBL1114917	MDACC	RSK	RPS6KA2	NA	c
RSK.R.C_GBL1033739	MDACC	RSK	RPS6KA3	NA	c
RSK.R.C_GBL1113230	MDACC	RSK	RPS6KA3	NA	c
RSK.R.C_GBL1114917	MDACC	RSK	RPS6KA3	NA	c
RSK1/RSK2/RSK3	MSKCC	RSK1/RSK2/RSK3	RPS6KA1	NA	c
RSK1/RSK2/RSK3	MSKCC	RSK1/RSK2/RSK3	RPS6KA3	NA	c
RSK1/RSK2/RSK3	MSKCC	RSK1/RSK2/RSK3	RPS6KA2	NA	c
p90 S6 kinase (Rsk1.3) (phospho.Thr359,Ser363)	MSKCC	Rsk13_pT359	RPS6KA1	T359|S363	a
p90 S6 kinase (Rsk1.3) (phospho.Thr359,Ser363)	MSKCC	Rsk13_pT359	RPS6KA2	T359|S363	a
p90 S6 kinase (Rsk1.3) (phospho.Thr359,Ser363)	MSKCC	Rsk13_pT359	RPS6KA3	T359|S363	a
S6 Ribosomal Protein	MSKCC	S6	RPS6	NA	c
S6_GBL9008330	MDACC	S6	RPS6	NA	c
S6_RS00269159	MDACC	S6	RPS6	NA	c
S6_RS00275804	MDACC	S6	RPS6	NA	c
S6 Ribosomal protein (phospho.Ser235,Ser236)|RPS6.pS235/6	MSKCC	S6_pS235	RPS6	S235|S236	a
S6_pS235_S236.R.V_GBL9026281	MDACC	S6pS235	RPS6	S235|S236	a
S6_pS235_RS00269157	MDACC	S6pS235	RPS6	S235	a
S6_pS235_RS00275818	MDACC	S6pS235	RPS6	S235	a
S6_pS235(V)_GBL9008331	MDACC	S6pS235	RPS6	S235	a
S6_pS235_S236.R.V_GBL1033723	MDACC	S6pS235S236	RPS6	S235|S236	a
S6_pS235_S236.R.V_GBL1113214	MDACC	S6pS235S236	RPS6	S235|S236	a
S6_pS235_S236.R.V_GBL1114902	MDACC	S6pS235S236	RPS6	S235|S236	a
S6_pS235_S236.R.V_GBL.9013911	MDACC	S6pS235S236	RPS6	S235|S236	a
S6_pS240_S244.R.V_GBL9026282	MDACC	S6pS240	RPS6	S240|S244	a
S6_pS240_RS00269158	MDACC	S6pS240	RPS6	S240	a
S6_pS240_RS00275819	MDACC	S6pS240	RPS6	S240	a
S6_pS240(V)_GBL9008558	MDACC	S6pS240	RPS6	S240	a
S6_pS240_S244.R.V_GBL1033724	MDACC	S6pS240S244	RPS6	S240|S244	a
S6_pS240_S244.R.V_GBL1113215	MDACC	S6pS240S244	RPS6	S240|S244	a
S6_pS240_S244.R.V_GBL1114903	MDACC	S6pS240S244	RPS6	S240|S244	a
S6_pS240_S244.R.V_GBL.9013912	MDACC	S6pS240S244	RPS6	S240|S244	a
SAPK/JNK (phospho.Thr182,Tyr185)	MSKCC	SAPK/JNK_pT182	MAPK8	T182|Y185	a
SAPK/JNK (phospho.Thr182,Tyr185)	MSKCC	SAPK/JNK_pT182	MAPK9	T182|Y185	a
SCD.M.V_GBL1033945	MDACC	SCD	SCD	NA	c
SCD.M.V_GBL1113392	MDACC	SCD	SCD	NA	c
SCD.wM.V_GBL1115079	MDACC	SCD	SCD	NA	c
SDHA.R.V_GBL1114998	MDACC	SDHA	SDHA	NA	c
SETD2.R.QC_GBL1033820	MDACC	SETD2	SETD2	NA	c
SETD2.R.QC_GBL1113271	MDACC	SETD2	SETD2	NA	c
SETD2.wR.Q_GBL1115120	MDACC	SETD2	SETD2	NA	c
SF2.M.V_GBL1033906	MDACC	SF2	SRSF1	NA	c
SF2.M.V_GBL1113370	MDACC	SF2	SRSF1	NA	c
SF2.M.V_GBL1115049	MDACC	SF2	SRSF1	NA	c
SGK_RS00267494	MDACC	SGK	SGK1	NA	c
SGK_RS00273766	MDACC	SGK	SGK1	NA	c
SGK_pS78_RS00267495	MDACC	SGKpS78	SGK1	S78	a
SGK_RS00267494	MDACC	SGK	SGK2	NA	c
SGK_RS00273766	MDACC	SGK	SGK2	NA	c
SGK_pS78_RS00267495	MDACC	SGKpS78	SGK2	S78	a
SGK_RS00267494	MDACC	SGK	SGK3	NA	c
SGK_RS00273766	MDACC	SGK	SGK3	NA	c
SGK_pS78_RS00267495	MDACC	SGKpS78	SGK3	S78	a
SHC_pY317_GBL9008349	MDACC	SHCpY317	SHC1	Y317	a
Shc_pY317.R.V_GBL1033791	MDACC	ShcpY317	SHC1	Y317	a
Shc_pY317.R.V_GBL1113268	MDACC	ShcpY317	SHC1	Y317	a
Shc_pY317.wR.V_GBL1115119	MDACC	ShcpY317	SHC1	Y317	a
SHC_pY317_GBL9008349	MDACC	SHCpY317	SHC2	Y317	a
Shc_pY317.R.V_GBL1033791	MDACC	ShcpY317	SHC2	Y317	a
Shc_pY317.R.V_GBL1113268	MDACC	ShcpY317	SHC2	Y317	a
Shc_pY317.wR.V_GBL1115119	MDACC	ShcpY317	SHC2	Y317	a
SHC_pY317_GBL9008349	MDACC	SHCpY317	SHC3	Y317	a
Shc_pY317.R.V_GBL1033791	MDACC	ShcpY317	SHC3	Y317	a
Shc_pY317.R.V_GBL1113268	MDACC	ShcpY317	SHC3	Y317	a
Shc_pY317.wR.V_GBL1115119	MDACC	ShcpY317	SHC3	Y317	a
SHC_pY317_GBL9008349	MDACC	SHCpY317	SHC4	Y317	a
Shc_pY317.R.V_GBL1033791	MDACC	ShcpY317	SHC4	Y317	a
Shc_pY317.R.V_GBL1113268	MDACC	ShcpY317	SHC4	Y317	a
Shc_pY317.wR.V_GBL1115119	MDACC	ShcpY317	SHC4	Y317	a
SHP.2_pY542.R.C_GBL1114974	MDACC	SHP2pY542	PTPN11	Y542	i
Smac.M.V_GBL9026324	MDACC	Smac	DIABLO	NA	c
Smac.M.Q_GBL1115038	MDACC	Smac	DIABLO	NA	c
Smac.M.QC_GBL1033896	MDACC	Smac	DIABLO	NA	c
Smac.M.QC_GBL1113356	MDACC	Smac	DIABLO	NA	c
Smac.M.V_GBL.9012910	MDACC	Smac	DIABLO	NA	c
SMAC_DIABO(mouse)_GBL9008360	MDACC	SMACDIABO	DIABLO	NA	c
Smad1.R.V_GBL9026283	MDACC	Smad1	SMAD1	NA	c
SMAD1_GBL9008322	MDACC	SMAD1	SMAD1	NA	c
Smad1.R.V_GBL1033782	MDACC	Smad1	SMAD1	NA	c
Smad1.R.V_GBL1113259	MDACC	Smad1	SMAD1	NA	c
Smad1.R.V_GBL1114929	MDACC	Smad1	SMAD1	NA	c
Smad3.R.V_GBL9026284	MDACC	Smad3	SMAD3	NA	c
SMAD3_GBL9008320	MDACC	SMAD3	SMAD3	NA	c
SMAD3_RS00273411	MDACC	SMAD3	SMAD3	NA	c
SMAD3_RS00275870	MDACC	SMAD3	SMAD3	NA	c
Smad3.R.V_GBL1033743	MDACC	Smad3	SMAD3	NA	c
Smad3.R.V_GBL1113234	MDACC	Smad3	SMAD3	NA	c
Smad3.R.V_GBL1114920	MDACC	Smad3	SMAD3	NA	c
Smad3.R.V_GBL.9013914	MDACC	Smad3	SMAD3	NA	c
SMAD3.pS423/5	MSKCC	SMAD3_pS423	SMAD3	S423|S425	a
Smad3 (phospho.Ser423,Ser425)	MSKCC	Smad3_pS423	SMAD3	pS423|pS425	a
SMAD3_pS423_GBL9008321	MDACC	SMAD3pS423	SMAD3	S423	a
SMAD3_pS423_RS00273412	MDACC	SMAD3pS423	SMAD3	S423	a
SMAD3_pS423_RS00275691	MDACC	SMAD3pS423	SMAD3	S423	a
Smad4.M.V_GBL9026325	MDACC	Smad4	SMAD4	NA	c
Smad4.M.V_GBL1033947	MDACC	Smad4	SMAD4	NA	c
Smad4.M.V_GBL1113388	MDACC	Smad4	SMAD4	NA	c
Smad4.M.V_GBL1115075	MDACC	Smad4	SMAD4	NA	c
Smad4.M.V_GBL.9012911	MDACC	Smad4	SMAD4	NA	c
SMAD4(mouse)_GBL9008361	MDACC	SMAD4	SMAD4	NA	c
SMAD6_GBL9008323	MDACC	SMAD6	SMAD6	NA	c
Snail.M.C_GBL9026326	MDACC	Snail	SNAI2	NA	c
Snail.M.Q_GBL1115039	MDACC	Snail	SNAI2	NA	c
Snail.M.QC_GBL1033897	MDACC	Snail	SNAI2	NA	c
Snail.M.QC_GBL1113357	MDACC	Snail	SNAI2	NA	c
Snail.M.C_GBL.9012912	MDACC	Snail	SNAI2	NA	c
SOD2.R.V_GBL1114996	MDACC	SOD2	SOD2	NA	c
Src.M.V_GBL9026327	MDACC	Src	SRC	NA	c
SRC_GBL9008559	MDACC	SRC	SRC	NA	c
SRC_RS00273421 (MOUSE)	MDACC	SRC	SRC	NA	c
SRC_RS00273425	MDACC	SRC	SRC	NA	c
SRC_RS00275855 (better) 	MDACC	SRC	SRC	NA	c
SRC_RS00276609 (mouse)	MDACC	SRC	SRC	NA	c
Src.M.V_GBL1033898	MDACC	Src	SRC	NA	c
Src.M.V_GBL1113358	MDACC	Src	SRC	NA	c
Src.M.V_GBL1115040	MDACC	Src	SRC	NA	c
Src.M.V_GBL.9012913	MDACC	Src	SRC	NA	c
SRC(mouse)(V)_GBL9007878	MDACC	SRC	SRC	NA	c
Src (family) (phospho.Tyr416)	MSKCC	Src_pY416	SRC	Y416	a
Src (phospho.Tyr527)	MSKCC	Src_pY527	SRC	Y527	i
Src_pY416.R.C_GBL9026285	MDACC	SrcpY416	SRC	Y416|Y419	a
SRC_pY416_RS00273494	MDACC	SRCpY416	SRC	Y416	a
SRC_pY416_RS00275866	MDACC	SRCpY416	SRC	Y416	a
Src_pY416.R.C_GBL1033725	MDACC	SrcpY416	SRC	Y416	a
Src_pY416.R.C_GBL1113216	MDACC	SrcpY416	SRC	Y416	a
Src_pY416.wR.C_GBL1115109	MDACC	SrcpY416	SRC	Y416	a
Src_pY416.R.C_GBL.9013915	MDACC	SrcpY416	SRC	Y416	a
Src_pY527.R.V_GBL9026286	MDACC	SrcpY527	SRC	Y527|Y530	i
SRC_pY527_RS00273509	MDACC	SRCpY527	SRC	Y527	i
SRC_pY527_RS00276027	MDACC	SRCpY527	SRC	Y527	i
Src_pY527.R.V_GBL1033726	MDACC	SrcpY527	SRC	Y527	i
Src_pY527.R.V_GBL1113217	MDACC	SrcpY527	SRC	Y527	i
Src_pY527.R.V_GBL1114904	MDACC	SrcpY527	SRC	Y527	i
Src_pY527.R.V_GBL.9013916	MDACC	SrcpY527	SRC	Y527	i
SRC_pY527(V)_GBL9008359	MDACC	SRCpY527	SRC	Y527	i
Stat1 (phospho.Ser727)	MSKCC	STAT1_pS727	STAT1	Ser727	a
Stat1 (phospho.Tyr701)	MSKCC	STAT1_PY701	STAT1	PY701	a
STAT3_GBL9007984	MDACC	STAT3	STAT3	NA	c
STAT3_RS00273713	MDACC	STAT3	STAT3	NA	c
STAT3_RS00275584	MDACC	STAT3	STAT3	NA	c
Stat3.R.C_GBL1114975	MDACC	Stat3	STAT3	NA	c
Stat6 (phospho.Tyr641)	MSKCC	STAT3_pY641	STAT6	pY641	a
Stat3 (phospho.Tyr705)	MSKCC	Stat3_pY705	STAT3	Y705	a
STAT3_pS727_GBL9007982	MDACC	STAT3pS727	STAT3	S727	a
STAT3_pT727_RS00273711	MDACC	STAT3pT727	STAT3	T727	a
STAT3_pT727_RS00275582	MDACC	STAT3pT727	STAT3	T727	a
STAT3_pY705.R.V_GBL9026287	MDACC	STAT3pY705	STAT3	Y705	a
STAT3_pY705_RS00273429	MDACC	STAT3pY705	STAT3	Y705	a
STAT3_pY705_RS00273600	MDACC	STAT3pY705	STAT3	Y705	a
STAT3_pY705_RS00273762	MDACC	STAT3pY705	STAT3	Y705	a
STAT3_pY705_RS00275583	MDACC	STAT3pY705	STAT3	Y705	a
Stat3_pY705.R.V_GBL1033727	MDACC	Stat3pY705	STAT3	Y705	a
Stat3_pY705.R.V_GBL1113218	MDACC	Stat3pY705	STAT3	Y705	a
Stat3_pY705.wR.V_GBL1115110	MDACC	Stat3pY705	STAT3	Y705	a
STAT3_pY705.R.V_GBL.9013917	MDACC	STAT3pY705	STAT3	Y705	a
STAT3_pY705(V)_GBL9008396	MDACC	STAT3pY705	STAT3	Y705	a
STAT5_RS00275856	MDACC	STAT5	STAT5A	NA	c
STAT5(V)_GBL9007985	MDACC	STAT5	STAT5A	NA	c
STAT5_RS00275856	MDACC	STAT5	STAT5B	NA	c
STAT5(V)_GBL9007985	MDACC	STAT5	STAT5B	NA	c
STAT5.alpha.R.V_GBL9026288	MDACC	STAT5a	STAT5A	NA	c
Stat5a.R.V_GBL1033728	MDACC	Stat5a	STAT5A	NA	c
Stat5a.R.V_GBL1113219	MDACC	Stat5a	STAT5A	NA	c
Stat5a.R.V_GBL1114905	MDACC	Stat5a	STAT5A	NA	c
STAT5.ALPHA.R.V_GBL.9013918	MDACC	STAT5ALPHA	STAT5A	NA	c
STAT5_pY694_GBL9008365	MDACC	STAT5pY694	STAT5A	Y694	a
STAT5_pY694_RS00273574	MDACC	STAT5pY694	STAT5A	Y694	a
STAT5_pY694_RS00275857	MDACC	STAT5pY694	STAT5A	Y694	a
STAT5_pY694_GBL9008365	MDACC	STAT5pY694	STAT5B	Y694	a
STAT5_pY694_RS00273574	MDACC	STAT5pY694	STAT5B	Y694	a
STAT5_pY694_RS00275857	MDACC	STAT5pY694	STAT5B	Y694	a
STAT6_pY641_GBL9007987	MDACC	STAT6pY641	STAT6	Y641	a
STAT6_pY641_RS00267487	MDACC	STAT6pY641	STAT6	Y641	a
STAT6_pY641_RS00275710	MDACC	STAT6pY641	STAT6	Y641	a
Stathmin.R.V_GBL9026289	MDACC	Stathmin	STMN1	NA	c
Stathmin_RS00273604	MDACC	Stathmin	STMN1	NA	c
Stathmin_RS00275695	MDACC	Stathmin	STMN1	NA	c
Stathmin.R.V_GBL.9012905	MDACC	Stathmin	STMN1	NA	c
Stathmin.R.V_GBL.9013919	MDACC	Stathmin	STMN1	NA	c
Stathmin(V)_GBL9007988	MDACC	Stathmin	STMN1	NA	c
Stathmin.1.R.V_GBL1033733	MDACC	Stathmin1	STMN1	NA	c
Stathmin.1.R.V_GBL1113224	MDACC	Stathmin1	STMN1	NA	c
Stathmin.1.R.V_GBL1114910	MDACC	Stathmin1	STMN1	NA	c
Survivin	MSKCC	Survivin	BIRC5	NA	c
Syk.M.V_GBL9026328	MDACC	Syk	SYK	NA	c
Syk.M.V_GBL1033948	MDACC	Syk	SYK	NA	c
Syk.M.V_GBL1113389	MDACC	Syk	SYK	NA	c
Syk.M.V_GBL1115076	MDACC	Syk	SYK	NA	c
Syk.M.V_GBL.9012914	MDACC	Syk	SYK	NA	c
SYK(mouse)(V)_GBL9007884	MDACC	SYK	SYK	NA	c
X53BP1.R.C_GBL9026171	MDACC	TX53BP1	TPX53BP1	NA	c
Tau.M.C_GBL9026329	MDACC	Tau	MAPT	NA	c
TAU_RS00273749 (MOUSE)	MDACC	TAU	MAPT	NA	c
TAU_RS00273757 (mouse)	MDACC	TAU	MAPT	NA	c
TAU_RS00276375 (mouse)	MDACC	TAU	MAPT	NA	c
TAU_RS00276386 (mouse) (1_250) (w to OK)	MDACC	TAU	MAPT	NA	c
Tau.M.C_GBL1115168	MDACC	Tau	MAPT	NA	c
Tau.M.C_GBL.9012915	MDACC	Tau	MAPT	NA	c
TAZ_RS00273603	MDACC	TAZ	WWTR1	NA	c
TAZ_RS00276593	MDACC	TAZ	WWTR1	NA	c
TAZ.R.V_GBL1033741	MDACC	TAZ	WWTR1	NA	c
TAZ.R.V_GBL1113232	MDACC	TAZ	WWTR1	NA	c
TAZ.R.V_GBL1114918	MDACC	TAZ	WWTR1	NA	c
TAZ(V)_GBL9008367	MDACC	TAZ	WWTR1	NA	c
TAZ_pS89.R.C_GBL9026290	MDACC	TAZpS89	WWTR1	S89	i
TAZ_pS89_GBL9008521	MDACC	TAZpS89	WWTR1	S89	i
TAZ_pS89_GBL9008546	MDACC	TAZpS89	WWTR1	S89	i
TAZ_pS89.R.C_GBL.9012856	MDACC	TAZpS89	WWTR1	S89	i
TCF4_GBL9008370	MDACC	TCF4	TCF4	NA	c
Telomerase_RS00275692	MDACC	Telomerase	TERT	NA	c
Telomerase(C)_GBL9008329	MDACC	Telomerase	TERT	NA	c
Telomerase(C)_GBL9008336	MDACC	Telomerase	TERT	NA	c
TFAM.R.V_GBL1114997	MDACC	TFAM	TFAM	NA	c
TFF1.R.V_GBL9026291	MDACC	TFF1	TFF1	NA	c
TFRC.R.V_GBL1033849	MDACC	TFRC	TFRC	NA	c
TFRC.R.V_GBL1113310	MDACC	TFRC	TFRC	NA	c
TFRC.R.V_GBL1114966	MDACC	TFRC	TFRC	NA	c
TIGAR.R.V_GBL9026292	MDACC	TIGAR	TIGAR 	NA	c
TIGAR.R.V_GBL1033836	MDACC	TIGAR	TIGAR 	NA	c
TIGAR.R.V_GBL1113287	MDACC	TIGAR	TIGAR 	NA	c
TIGAR.R.V_GBL1114955	MDACC	TIGAR	TIGAR	NA	c
Transglutaminase.M.V_GBL1033901	MDACC	Transglutaminase	TGM1	NA	c
Transglutaminase.M.V_GBL1113361	MDACC	Transglutaminase	TGM1	NA	c
Transglutaminase.M.V_GBL1115044	MDACC	Transglutaminase	TGM1	NA	c
TSC1.R.C_GBL1033841	MDACC	TSC1	TSC1	NA	c
TSC1.R.C_GBL1113302	MDACC	TSC1	TSC1	NA	c
TSC1.R.C_GBL1114958	MDACC	TSC1	TSC1	NA	c
Tuberin.R.C_GBL9026293	MDACC	TSC2	TSC2	NA	c
TSC2_RS00269174	MDACC	TSC2	TSC2	NA	c
TSC2_RS00275574	MDACC	TSC2	TSC2	NA	c
TSC2(C )_GBL9008397	MDACC	TSC2	TSC2	NA	c
TSC2_pT1462_GBL9008514	MDACC	TSC2pT1462	TSC2	T1462	i
TSC2_pT1462_RS00269172	MDACC	TSC2pT1462	TSC2	T1462	i
TSC2_pT1462_RS00275572	MDACC	TSC2pT1462	TSC2	T1462	i
TTF1.R.V_GBL1033830	MDACC	TTF1	TTF1	NA	c
TTF1.R.V_GBL1113281	MDACC	TTF1	TTF1	NA	c
TTF1.wR.V_GBL1115123	MDACC	TTF1	TTF1	NA	c
TU.30_GBL9008543	MDACC	TU30	TUBG1	NA	c
Tuberin.R.V_GBL1033729	MDACC	Tuberin	TSC2	NA	c
Tuberin.R.V_GBL1113220	MDACC	Tuberin	TSC2	NA	c
Tuberin.R.V_GBL1114906	MDACC	Tuberin	TSC2	NA	c
Tuberin.R.C_GBL.9012857	MDACC	Tuberin	TSC2	NA	c
Tuberin_pT1462.R.V_GBL1033730	MDACC	TuberinpT1462	TSC2	T1462	i
Tuberin_pT1462.R.V_GBL1113221	MDACC	TuberinpT1462	TSC2	T1462	i
Tuberin_pT1462.wR.V_GBL1115111	MDACC	TuberinpT1462	TSC2	T1462	i
TWIST.M.C_GBL1033888	MDACC	TWIST	TWIST1	NA	c
TWIST.M.C_GBL1113402	MDACC	TWIST	TWIST1	NA	c
TWIST.wM.C_GBL1115139	MDACC	TWIST	TWIST1	NA	c
Tyro3.R.V_GBL1033829	MDACC	Tyro3	TYRO3	NA	c
Tyro3.R.V_GBL1113280	MDACC	Tyro3	TYRO3	NA	c
Tyro3.R.V_GBL1114951	MDACC	Tyro3	TYRO3	NA	c
UBAC1.R.V_GBL1033872	MDACC	UBAC1	UBAC1	NA	c
UBAC1.R.V_GBL1113333	MDACC	UBAC1	UBAC1	NA	c
UBAC1.R.V_GBL1114989	MDACC	UBAC1	UBAC1	NA	c
UGT1A.M.V_GBL1033950	MDACC	UGT1A	UGT1A	NA	c
UGT1A.M.V_GBL1113401	MDACC	UGT1A	UGT1A	NA	c
UGT1A.M.V_GBL1115087	MDACC	UGT1A	UGT1A	NA	c
UQCRC2.M.C_GBL1033949	MDACC	UQCRC2	UQCRC2	NA	c
UQCRC2.M.C_GBL1113398	MDACC	UQCRC2	UQCRC2	NA	c
UQCRC2.M.C_GBL1115084	MDACC	UQCRC2	UQCRC2	NA	c
VASP.R.C_GBL9026294	MDACC	VASP	VASP	NA	c
VASP_RS00273410	MDACC	VASP	VASP	NA	c
VASP_RS00275701	MDACC	VASP	VASP	NA	c
VASP(C)_GBL9008398	MDACC	VASP	VASP	NA	c
VEGFR2.R.V_GBL9026347	MDACC	VEGFR2	KDR	NA	c
VEGFR 2	MSKCC	VEGFR2	KDR	NA	c
VEGFR.2.R.V_GBL1033731	MDACC	VEGFR2	KDR	NA	c
VEGFR.2.R.V_GBL1113222	MDACC	VEGFR2	KDR	NA	c
VEGFR.2.R.V_GBL1114907	MDACC	VEGFR2	KDR	NA	c
VEGFR2_RS00273593	MDACC	VEGFR2	KDR	NA	c
VEGFR2_RS00273720	MDACC	VEGFR2	KDR	NA	c
VEGFR2_RS00276011	MDACC	VEGFR2	KDR	NA	c
VEGFR2.R.V_GBL.9012859	MDACC	VEGFR2	KDR	NA	c
VEGFR 2 (phospho.Tyr1059)	MSKCC	VEGFR2_pY1059	KDR	Y1059	a
VEGFR (phospho.Tyr951)	MSKCC	VEGFR2_pY951	KDR	pY951	a
