"AntibodyLabel"	"Source"	"NodeName"	"Gene_Symbol"	"Sites"	"Effect"
"1105"	"GATA3"	"MDACC"	"GATA3"	"GATA3"	NA	"c"
"1106"	"GATA3_mouse"	"MDACC"	"GATA3"	"GATA3"	NA	"c"
"1107"	"GATA3_RS00273422 (MOUSE)"	"MDACC"	"GATA3"	"GATA3"	NA	"c"
"1108"	"GATA3_RS00276387 (mouse) (BD558686)"	"MDACC"	"GATA3"	"GATA3"	NA	"c"
"1109"	"GATA3.M.V_GBL.9012887"	"MDACC"	"GATA3"	"GATA3"	NA	"c"
"1110"	"GATA3.M.V_GBL1033951"	"MDACC"	"GATA3"	"GATA3"	NA	"c"
"1111"	"GATA3.M.V_GBL1113386"	"MDACC"	"GATA3"	"GATA3"	NA	"c"
"1112"	"GATA3.M.V_GBL1115073"	"MDACC"	"GATA3"	"GATA3"	NA	"c"
"1113"	"GATA3.M.V_GBL9026310"	"MDACC"	"GATA3"	"GATA3"	NA	"c"
"1114"	"GATA3(mouse)_GBL9008317"	"MDACC"	"GATA3"	"GATA3"	NA	"c"
"1115"	"GATA3(mouse)(V)_GBL9007886"	"MDACC"	"GATA3"	"GATA3"	NA	"c"
"1116"	"GATA3_BETA"	"MDACC"	"GATA3b"	"GATA3"	NA	"c"
"1117"	"GATA6"	"MDACC"	"GATA6"	"GATA6"	NA	"c"
"1118"	"GCLM"	"MDACC"	"GCLM"	"GCLM"	NA	"c"
"1119"	"GCN5L2"	"MDACC"	"GCN5L2"	"KAT2A"	NA	"c"
"1120"	"GCN5L2.R.V_GBL1033871"	"MDACC"	"GCN5L2"	"KAT2A"	NA	"c"
"1121"	"GCN5L2.R.V_GBL1113332"	"MDACC"	"GCN5L2"	"KAT2A"	NA	"c"
"1122"	"GCN5L2.R.V_GBL1114988"	"MDACC"	"GCN5L2"	"KAT2A"	NA	"c"
"1123"	"GLYCOGEN_SYNTHASE"	"MDACC"	"GSK3B"	"GSK3B"	NA	"c"
"1124"	"GLYCOGEN_SYNTHASE"	"MDACC"	"GSK3A"	"GSK3A"	NA	"c"
"1125"	"GLYCOGEN_SYNTHASE_PS641"	"MDACC"	"GSK3B_pS641"	"GSK3B"	"S641"	"c"
"1126"	"GLYCOGEN_SYNTHASE_PS641"	"MDACC"	"GSK3A_pS641"	"GSK3A"	"S641"	"c"
"1127"	"Glutaminase"	"MDACC"	"Glutaminase"	"GLS "	NA	"c"
"1128"	"Glutaminase.R.C_GBL1115010"	"MDACC"	"Glutaminase"	"GLS "	NA	"c"
"1129"	"Glutamate.D1.2"	"MDACC"	"GlutamateD1/2"	"GLUD1"	NA	"c"
"1130"	"Granzyme.B"	"MDACC"	"GranzymeB"	"GZMB"	NA	"c"
"1131"	"GPBB.R.V_GBL1033868"	"MDACC"	"GPBB"	"PYGB"	NA	"c"
"1132"	"GPBB.R.V_GBL1113329"	"MDACC"	"GPBB"	"PYGB"	NA	"c"
"1133"	"GPBB.R.V_GBL1114986"	"MDACC"	"GPBB"	"PYGB"	NA	"c"
"1134"	"GSK_pS9"	"MDACC"	"GSK3bpS9"	"GSK3B"	"S9"	"i"
"1135"	"GSK.3.alpha/beta (phospho.Ser21/Ser9)"	"MSKCC"	"GSK3a/b_pS21"	"GSK3B"	"S9"	"i"
"1136"	"GSK.3.alpha/beta (phospho.Ser21/Ser9)|GSK3a.pS21/GSK3b.pS9"	"MSKCC"	"GSK3a/b_pS9"	"GSK3A"	"S21"	"i"
"1137"	"GSK.3a.b_pS21_S9.R.V_GBL1114879"	"MDACC"	"GSK3abpS21S9"	"GSK3A"	"S21|S9"	"i"
"1138"	"GSK.3a.b_pS21_S9.R.V_GBL1114879"	"MDACC"	"GSK3abpS21S9"	"GSK3B"	"S21|S9"	"i"
"1139"	"GSK.3a.b.M.V_GBL1115072"	"MDACC"	"GSK3ab"	"GSK3A"	NA	"c"
"1140"	"GSK.3a.b.M.V_GBL1115072"	"MDACC"	"GSK3ab"	"GSK3B"	NA	"c"
"1141"	"GSK.3ab_pS21_S9.R.V_GBL1033797"	"MDACC"	"GSK3abpS21S9"	"GSK3A"	"S21|S9"	"i"
"1142"	"GSK.3ab_pS21_S9.R.V_GBL1033797"	"MDACC"	"GSK3abpS21S9"	"GSK3B"	"S21|S9"	"i"
"1143"	"GSK.3ab_pS21_S9.R.V_GBL1113190"	"MDACC"	"GSK3abpS21S9"	"GSK3A"	"S21|S9"	"i"
"1144"	"GSK.3ab_pS21_S9.R.V_GBL1113190"	"MDACC"	"GSK3abpS21S9"	"GSK3B"	"S21|S9"	"i"
"1145"	"GSK3AB"	"MDACC"	"GSK3ab"	"GSK3A"	NA	"c"
"1146"	"GSK.3a.b"	"MDACC"	"GSK3ab"	"GSK3A"	NA	"c"
"1147"	"GSK3.ab"	"MDACC"	"GSK3ab"	"GSK3A"	NA	"c"
"1148"	"GSK.3ab.M.V_GBL1033941"	"MDACC"	"GSK3ab"	"GSK3A"	NA	"c"
"1149"	"GSK.3ab.M.V_GBL1033941"	"MDACC"	"GSK3ab"	"GSK3B"	NA	"c"
"1150"	"GSK.3ab.M.V_GBL1113385"	"MDACC"	"GSK3ab"	"GSK3A"	NA	"c"
"1151"	"GSK.3ab.M.V_GBL1113385"	"MDACC"	"GSK3ab"	"GSK3B"	NA	"c"
"1152"	"GSK.3b_pS9.R.V_GBL1033831"	"MDACC"	"GSK3bpS9"	"GSK3B"	"S9"	"i"
"1153"	"GSK.3b_pS9.R.V_GBL1113282"	"MDACC"	"GSK3bpS9"	"GSK3B"	"S9"	"i"
"1154"	"GSK.3b_pS9.R.V_GBL1114952"	"MDACC"	"GSK3bpS9"	"GSK3B"	"S9"	"i"
"1155"	"GSK3AB_PS21"	"MDACC"	"GSK3pS21p9"	"GSK3A"	"S21|S9"	"i"
"1156"	"GSK.3a.b_pS21_S9"	"MDACC"	"GSK3pS21p9"	"GSK3A"	"S21|S9"	"i"
"1157"	"GSK3_PS21"	"MDACC"	"GSK3pS21"	"GSK3B"	"S21"	"i"
"1158"	"GSK3_PS21"	"MDACC"	"GSK3pS21"	"GSK3A"	"S21"	"i"
"1159"	"GSK3AB_PS21_S9"	"MDACC"	"GSK3pS21p9"	"GSK3A"	"S21|S9"	"i"
"1160"	"GSK3_pS21_9"	"MDACC"	"GSK3pS21p9"	"GSK3A"	"S21|S9"	"i"
"1161"	"GSK3_pS21_9_RS00269152"	"MDACC"	"GSK3pS21p9"	"GSK3A"	"S21|S9"	"i"
"1162"	"GSK3_pS21_9_RS00269152"	"MDACC"	"GSK3pS21p9"	"GSK3B"	"S21|S9"	"i"
"1163"	"GSK3_PS9"	"MDACC"	"GSK3pS9"	"GSK3B"	"S9"	"i"
"1164"	"GSK3_pS9.R.V_GBL9026221"	"MDACC"	"GSK3pS9"	"GSK3B"	"S9"	"i"
"1165"	"GSK3B"	"MDACC"	"GSK3B"	"GSK3B"	NA	"c"
"1166"	"GSK3"	"MDACC"	"GSK3"	"GSK3A"	NA	"c"
"1167"	"GSK3_RS00273418 (mouse)"	"MDACC"	"GSK3"	"GSK3A"	NA	"c"
"1168"	"GSK3_RS00273418 (mouse)"	"MDACC"	"GSK3"	"GSK3B"	NA	"c"
"1169"	"GSK3.alpha.beta_pS21_S9.R.V_GBL9026222"	"MDACC"	"GSK3pS21"	"GSK3A"	"S21"	"i"
"1170"	"GSK3.alpha.beta_pS21_S9.R.V_GBL9026222"	"MDACC"	"GSK3pS21"	"GSK3B"	"S9"	"i"
"1171"	"GSK3.alpha.beta.M.V_GBL.9012888"	"MDACC"	"GSK3alphabeta"	"GSK3A"	NA	"c"
"1172"	"GSK3.alpha.beta.M.V_GBL.9012888"	"MDACC"	"GSK3alphabeta"	"GSK3B"	NA	"c"
"1173"	"GSK3.alpha.beta.M.V_GBL9026312"	"MDACC"	"GSK3"	"GSK3A"	NA	"c"
"1174"	"GSK3.alpha.beta.M.V_GBL9026312"	"MDACC"	"GSK3"	"GSK3B"	NA	"c"
"1175"	"GSK3a_b_mouse"	"MDACC"	"GSK3"	"GSK3B"	NA	"c"
"1176"	"GSK3a_b_pS21"	"MDACC"	"GSK3abpS21"	"GSK3A"	"S21"	"i"
"1177"	"GSK3.ab_pS21"	"MDACC"	"GSK3abpS21"	"GSK3A"	"S21"	"i"
"1178"	"GSK3a_b_pS21(V)_GBL9007935"	"MDACC"	"GSK3abpS21"	"GSK3A"	"S21"	"i"
"1179"	"GSK3a_b_pS21(V)_GBL9007935"	"MDACC"	"GSK3abpS21"	"GSK3B"	"S21"	"i"
"1180"	"GSK3a_b_pS21(V)_GBL9008373"	"MDACC"	"GSK3abpS21"	"GSK3A"	"S21"	"i"
"1181"	"GSK3a_b_pS21(V)_GBL9008373"	"MDACC"	"GSK3abpS21"	"GSK3B"	"S21"	"i"
"1182"	"GSK3a_b_pT21"	"MDACC"	"GSK3abpT21"	"GSK3A"	"T21"	"i"
"1183"	"GSK3a_b_pT21_Rs00275815"	"MDACC"	"GSK3abpT21"	"GSK3A"	"T21"	"i"
"1184"	"GSK3a_b_pT21_Rs00275815"	"MDACC"	"GSK3abpT21"	"GSK3B"	"T21"	"i"
"1185"	"GSK3a_b"	"MDACC"	"GSK3ab"	"GSK3A"	NA	"c"
"1186"	"GSK3a_b_RS00276606 (mouse)"	"MDACC"	"GSK3ab"	"GSK3A"	NA	"c"
"1187"	"GSK3a_b_RS00276606 (mouse)"	"MDACC"	"GSK3ab"	"GSK3B"	NA	"c"
"1188"	"GSK3a_b(mouse)(V)_GBL9007875"	"MDACC"	"GSK3ab"	"GSK3A"	NA	"c"
"1189"	"GSK3a_b(mouse)(V)_GBL9007875"	"MDACC"	"GSK3ab"	"GSK3B"	NA	"c"
"1190"	"GSK3alpha.beta_pS21_S9.R.V_GBL.9013856"	"MDACC"	"GSK3alphabetapS21S9"	"GSK3A"	"S21|S9"	"i"
"1191"	"GSK3alpha.beta_pS21_S9.R.V_GBL.9013856"	"MDACC"	"GSK3alphabetapS21S9"	"GSK3B"	"S21|S9"	"i"
"1192"	"Gys_pS641"	"MDACC"	"GyspS641"	"GYS1"	"S641"	"i"
"1193"	"Gys_pS641.R.V_GBL1033819"	"MDACC"	"GyspS641"	"GYS1"	"S641"	"i"
"1194"	"Gys_pS641.R.V_GBL1033819"	"MDACC"	"GyspS641"	"GYS2"	"S641"	"i"
"1195"	"Gys_pS641.R.V_GBL1113270"	"MDACC"	"GyspS641"	"GYS1"	"S641"	"i"
"1196"	"Gys_pS641.R.V_GBL1113270"	"MDACC"	"GyspS641"	"GYS2"	"S641"	"i"
"1197"	"Gys_pS641.R.V_GBL1114943"	"MDACC"	"GyspS641"	"GYS1"	"S641"	"i"
"1198"	"Gys_pS641.R.V_GBL1114943"	"MDACC"	"GyspS641"	"GYS2"	"S641"	"i"
"1199"	"Gys"	"MDACC"	"Gys"	"GYS1"	NA	"c"
"1200"	"Gys.R.V_GBL1033818"	"MDACC"	"Gys"	"GYS1"	NA	"c"
"1201"	"Gys.R.V_GBL1033818"	"MDACC"	"Gys"	"GYS2"	NA	"c"
"1202"	"Gys.R.V_GBL1113269"	"MDACC"	"Gys"	"GYS1"	NA	"c"
"1203"	"Gys.R.V_GBL1113269"	"MDACC"	"Gys"	"GYS2"	NA	"c"
"1204"	"Gys.R.V_GBL1114942"	"MDACC"	"Gys"	"GYS1"	NA	"c"
"1205"	"Gys.R.V_GBL1114942"	"MDACC"	"Gys"	"GYS2"	NA	"c"
"1206"	"H2AX_PS139"	"MDACC"	"H2AXpS139"	"H2AFX"	"S139"	"a"
"1207"	"HISTONE.H2AX_PS139"	"MDACC"	"H2AXpS139"	"H2AFX"	"S139"	"a"
"1208"	"H2AX_pS139.R.V_GBL1115231"	"MDACC"	"H2AXpS139"	"H2AFX"	"S139"	"a"
"1209"	"H2AX_pS140"	"MDACC"	"H2AXpS140"	"H2AFX"	"S140"	"a"
"1210"	"H2AX_pS140.M.C_GBL1115067"	"MDACC"	"H2AXpS140"	"H2AFX"	"S140"	"a"
"1211"	"HER2_GBL9008516"	"MDACC"	"HER2"	"ERBB2"	NA	"c"
"1212"	"HER2_pY1248_GBL9008324"	"MDACC"	"HER2pY1248"	"ERBB2"	"Y1248"	"a"
"1213"	"HER2_PY1248"	"MDACC"	"HER2pY1248"	"ERBB2"	"Y1248"	"a"
"1214"	"HER2_pY1248"	"MDACC"	"HER2pY1248"	"ERBB2"	"Y1248"	"a"
"1215"	"HER2_pY1248_RS00273507"	"MDACC"	"HER2pY1248"	"ERBB2"	"Y1248"	"a"
"1216"	"HER2_pY1248_RS00275854 (better)"	"MDACC"	"HER2pY1248"	"ERBB2"	"Y1248"	"a"
"1217"	"HER2_pY1248.R.C_GBL1033827"	"MDACC"	"HER2pY1248"	"ERBB2"	"Y1248"	"a"
"1218"	"HER2_pY1248.R.C_GBL1113278"	"MDACC"	"HER2pY1248"	"ERBB2"	"Y1248"	"a"
"1219"	"HER2_pY1248.R.C_GBL1114949"	"MDACC"	"HER2pY1248"	"ERBB2"	"Y1248"	"a"
"1220"	"HER2_pY1248.R.V_GBL9026223"	"MDACC"	"HER2pY1248"	"ERBB2"	"Y1248"	"a"
"1221"	"HER2_pY1248(V)_GBL9008532"	"MDACC"	"HER2pY1248"	"ERBB2"	"Y1248"	"a"
"1222"	"HER2"	"MDACC"	"HER2"	"ERBB2"	NA	"c"
"1223"	"HER2_RS00267492"	"MDACC"	"HER2"	"ERBB2"	NA	"c"
"1224"	"HER2_RS00276026"	"MDACC"	"HER2"	"ERBB2"	NA	"c"
"1225"	"HER2.M.V_GBL.9012889"	"MDACC"	"HER2"	"ERBB2"	NA	"c"
"1226"	"HER2.M.V_GBL.9013857"	"MDACC"	"HER2"	"ERBB2"	NA	"c"
"1227"	"HER2.M.V_GBL1033942"	"MDACC"	"HER2"	"ERBB2"	NA	"c"
"1228"	"HER2.M.V_GBL1113390"	"MDACC"	"HER2"	"ERBB2"	NA	"c"
"1229"	"HER2.M.V_GBL1115077"	"MDACC"	"HER2"	"ERBB2"	NA	"c"
"1230"	"HER2.M.V_GBL9026313"	"MDACC"	"HER2"	"ERBB2"	NA	"c"
"1231"	"HER2.pY1248"	"MSKCC"	"HER2_pY1248"	"ERBB2"	"Y1248"	"a"
"1232"	"HER2(C)_GBL9007936"	"MDACC"	"HER2"	"ERBB2"	NA	"c"
"1233"	"HER3_pY1289.R.C_GBL1033736"	"MDACC"	"HER3pY1289"	"ERBB3"	"Y1289"	"a"
"1234"	"HER3_pY1289.R.C_GBL1113227"	"MDACC"	"HER3pY1289"	"ERBB3"	"Y1289"	"a"
"1235"	"HER3_pY1289.R.C_GBL1114913"	"MDACC"	"HER3pY1289"	"ERBB3"	"Y1289"	"a"
"1236"	"HER3_pY1289"	"MDACC"	"HER3pY1298"	"ERBB3"	"Y1298"	"a"
"1237"	"HER3_pY1298.R.C_GBL.9013860"	"MDACC"	"HER3pY1298"	"ERBB3"	"Y1298"	"a"
"1238"	"HER3_pY1298.R.C_GBL9026225"	"MDACC"	"HER3pY1298"	"ERBB3"	"Y1298|Y1289"	"a"
"1239"	"HER3.pY1289"	"MSKCC"	"HER3_pY1289"	"ERBB3"	"Y1289"	"a"
"1240"	"HER3"	"MDACC"	"HER3"	"ERBB3"	NA	"c"
"1241"	"HER3.R.V_GBL.9012902"	"MDACC"	"HER3"	"ERBB3"	NA	"c"
"1242"	"HER3.R.V_GBL.9013859"	"MDACC"	"HER3"	"ERBB3"	NA	"c"
"1243"	"HER3.R.V_GBL1033884"	"MDACC"	"HER3"	"ERBB3"	NA	"c"
"1244"	"HER3.R.V_GBL1113344"	"MDACC"	"HER3"	"ERBB3"	NA	"c"
"1245"	"HER3.R.V_GBL1115024"	"MDACC"	"HER3"	"ERBB3"	NA	"c"
"1246"	"HER3.R.V_GBL9026224"	"MDACC"	"HER3"	"ERBB3"	NA	"c"
"1247"	"HES1"	"MDACC"	"HES1"	"HES1"	NA	"c"
"1248"	"Heregulin"	"MDACC"	"Heregulin"	"NRG1"	NA	"c"
"1249"	"Heregulin.R.V_GBL1033776"	"MDACC"	"Heregulin"	"NRG1"	NA	"c"
"1250"	"Heregulin.R.V_GBL1113253"	"MDACC"	"Heregulin"	"NRG1"	NA	"c"
"1251"	"Heregulin.wR.V_GBL1115114"	"MDACC"	"Heregulin"	"NRG1"	NA	"c"
"1252"	"Hexokinase.II"	"MDACC"	"HexokinaseII"	"HK2 "	NA	"c"
"1253"	"Hexokinase.II.R.V_GBL1115223"	"MDACC"	"HexokinaseII"	"HK2 "	NA	"c"
"1254"	"HIAP.R.C_GBL1033783"	"MDACC"	"HIAP"	"BIRC3"	NA	"c"
"1255"	"HIAP.R.C_GBL1033783"	"MDACC"	"HIAP"	"BIRC2"	NA	"c"
"1256"	"HIAP.R.C_GBL1033783"	"MDACC"	"HIAP"	"XIAP"	NA	"c"
"1257"	"HIAP.R.C_GBL1113260"	"MDACC"	"HIAP"	"BIRC3"	NA	"c"
"1258"	"HIAP.R.C_GBL1113260"	"MDACC"	"HIAP"	"BIRC2"	NA	"c"
"1259"	"HIAP.R.C_GBL1113260"	"MDACC"	"HIAP"	"XIAP"	NA	"c"
"1260"	"HIAP.R.C_GBL1114930"	"MDACC"	"HIAP"	"BIRC3"	NA	"c"
"1261"	"HIAP.R.C_GBL1114930"	"MDACC"	"HIAP"	"BIRC2"	NA	"c"
"1262"	"HIAP.R.C_GBL1114930"	"MDACC"	"HIAP"	"XIAP"	NA	"c"
"1263"	"HIF1ALPHA"	"MDACC"	"Hif1alpha"	"HIF1A"	NA	"c"
"1264"	"Hif.1.alpha"	"MDACC"	"Hif1alpha"	"HIF1A"	NA	"c"
"1265"	"Hif.1.alpha.M.C_GBL1115174"	"MDACC"	"Hif1alpha"	"HIF1A"	NA	"c"
"1266"	"Histone.H3pS10"	"MDACC"	"Histone H3pS10"	"H3F3A"	"S10"	"a"
"1267"	"HISTONE.H3_PS10"	"MDACC"	"Histone H3pS10"	"H3F3A"	"S10"	"a"
"1268"	"Histone H3_pS10_GBL9008569"	"MDACC"	"Histone H3pS10"	"H3F3A"	"S10"	"a"
"1269"	"Histone H3_pS10_GBL9008569"	"MDACC"	"Histone H3pS10"	"H3F3B"	"S10"	"a"
"1270"	"Histone.H3"	"MDACC"	"HistoneH3"	"H3F3A"	NA	"c"
"1271"	"HistoneH3"	"MDACC"	"HistoneH3"	"H3F3A"	NA	"c"
"1272"	"Histone.H3.R.V_GBL1033869"	"MDACC"	"HistoneH3"	"H3F3A"	NA	"c"
"1273"	"Histone.H3.R.V_GBL1033869"	"MDACC"	"HistoneH3"	"H3F3B"	NA	"c"
"1274"	"Histone.H3.R.V_GBL1113412"	"MDACC"	"HistoneH3"	"H3F3A"	NA	"c"
"1275"	"Histone.H3.R.V_GBL1113412"	"MDACC"	"HistoneH3"	"H3F3B"	NA	"c"
"1276"	"Histone.H3.R.V_GBL1115242"	"MDACC"	"HistoneH3"	"H3F3A"	NA	"c"
"1277"	"Histone.H3.R.V_GBL1115242"	"MDACC"	"HistoneH3"	"H3F3B"	NA	"c"
"1278"	"HLA.E"	"MDACC"	"HLAE"	"HLA.E "	NA	"c"
"1279"	"HLAE"	"MDACC"	"HLAE"	"HLA.E "	NA	"c"
"1280"	"HLA.E(mouse)(V)_GBL9007879"	"MDACC"	"HLAE"	"HLA.E "	NA	"c"
"1281"	"HSP27_C_mouse"	"MDACC"	"HSP27"	"HSPB1"	NA	"c"
"1282"	"HSP27_pS82"	"MDACC"	"HSP27pS82"	"HSPB1"	"S82"	"a"
"1283"	"HSP27_pS82.R.V_GBL1115219"	"MDACC"	"HSP27pS82"	"HSPB1"	"S82"	"a"
"1284"	"HSP27_pS82.R.V_GBL1115219"	"MDACC"	"HSP27pS82"	"HSPB2"	"S82"	"a"
"1285"	"HSP27"	"MDACC"	"HSP27"	"HSPB1"	NA	"c"
"1286"	"HSP27_RS00273423 (MOUSE)"	"MDACC"	"HSP27"	"HSPB1"	NA	"c"
"1287"	"HSP27_RS00273423 (MOUSE)"	"MDACC"	"HSP27"	"HSPB2"	NA	"c"
"1288"	"HSP27_RS00276610 (mouse)"	"MDACC"	"HSP27"	"HSPB1"	NA	"c"
"1289"	"HSP27_RS00276610 (mouse)"	"MDACC"	"HSP27"	"HSPB2"	NA	"c"
"1290"	"HSP27.M.C_GBL1115033"	"MDACC"	"HSP27"	"HSPB1"	NA	"c"
"1291"	"HSP27.M.C_GBL1115033"	"MDACC"	"HSP27"	"HSPB2"	NA	"c"
"1292"	"HSP27(mouse)(C )_GBL9008533"	"MDACC"	"HSP27"	"HSPB1"	NA	"c"
"1293"	"HSP27(mouse)(C )_GBL9008533"	"MDACC"	"HSP27"	"HSPB2"	NA	"c"
"1294"	"HSP27(mouse)(C)_GBL9007883"	"MDACC"	"HSP27"	"HSPB1"	NA	"c"
"1295"	"HSP27(mouse)(C)_GBL9007883"	"MDACC"	"HSP27"	"HSPB2"	NA	"c"
"1296"	"HLA.DR.DP.DQ.DX"	"MDACC"	"HLA.DR.DP.DQ.DX"	"HLA.DRA"	NA	"c"
"1297"	"HSPARC"	"MDACC"	"SPARC"	"SPARC"	NA	"c"
"1298"	"HSP70"	"MDACC"	"HSP70"	"HSPA1A"	NA	"c"
"1299"	"HSP70_C"	"MDACC"	"HSP70"	"HSPA1A"	NA	"c"
"1300"	"HSP70.R.C_GBL1115239"	"MDACC"	"HSP70"	"HSPA1A"	NA	"c"
"1301"	"HSP70(C )_GBL9008534"	"MDACC"	"HSP70"	"HSPA1A"	NA	"c"
"1302"	"HVEGF"	"MDACC"	"VEGF"	"KDR"	NA	"c"
"1303"	"IGF.1R"	"MSKCC"	"IGF1R"	"IGF1R"	NA	"c"
"1304"	"IGF.1R (phospho.Tyr1162,Tyr1163)"	"MSKCC"	"IGF1Rb_pY1162_pY1163"	"IGF1R"	"Y1162|Y1163"	"a"
"1305"	"IGF1RBETA"	"MDACC"	"IGF1Rbeta"	"IGF1R"	NA	"c"
"1306"	"IGF.1R.beta"	"MDACC"	"IGF1Rbeta"	"IGF1R"	NA	"c"
"1307"	"IGF.1R.beta.R.C_GBL.9013861"	"MDACC"	"IGF1Rbeta"	"IGF1R"	NA	"c"
"1308"	"IGF.1R.beta.R.C_GBL9026226"	"MDACC"	"IGF1Rb"	"IGF1R"	NA	"c"
"1309"	"IGF.1R.beta/Insulin Receptor beta (phospho.Tyr1135,Tyr1136/Tyr1150,Tyr1151)"	"MSKCC"	"IGF1Rb_pY1135_Y1136_Y1150_Y1151"	"IGF1R"	"Y1135|Y1136|Y1150|Y1151"	"a"
"1310"	"IGF.1R.beta/Insulin Receptor beta (phospho.Tyr1135,Tyr1136/Tyr1150,Tyr1151)"	"MSKCC"	"IRb_pY1135_Y1136_Y1150_Y1151"	"INSR"	"Y1135|Y1136|Y1150|Y1151"	"a"
"1311"	"IGF1R_PY1135"	"MDACC"	"IGF1RpY1135"	"IGF1R"	"Y1135"	"a"
"1312"	"IGF1R_pY1135_Y1136"	"MDACC"	"IGF1RpY1135Y1136"	"IGF1R"	"Y1135|Y1136"	"a"
"1313"	"IGF1R_pY1135_Y1136.wR.V_GBL1115236"	"MDACC"	"IGF1RpY1135Y1136"	"IGF1R"	"Y1135|Y1136"	"a"
"1314"	"IGF1R.b.R.V_GBL1114980"	"MDACC"	"IGF1Rb"	"IGF1R"	NA	"c"
"1315"	"IGF1R.beta_C"	"MDACC"	"IGF1Rbeta"	"IGF1R"	NA	"c"
"1316"	"IGF1R.beta.R.V_GBL1033860"	"MDACC"	"IGF1Rbeta"	"IGF1R"	NA	"c"
"1317"	"IGF1R.beta.R.V_GBL1113321"	"MDACC"	"IGF1Rbeta"	"IGF1R"	NA	"c"
"1318"	"IGF1Rb"	"MSKCC"	"IGF1Rb"	"IGF1R"	NA	"c"
"1319"	"IGF1Rb(V)_GBL9007939"	"MDACC"	"IGF1Rb"	"IGF1R"	NA	"c"
"1320"	"IGFBPB"	"MDACC"	"IGFBP2"	"IGFBP2"	NA	"c"
"1321"	"IGFBP2"	"MDACC"	"IGFBP2"	"IGFBP2"	NA	"c"
"1322"	"IGFBP2_RS00273499"	"MDACC"	"IGFBP2"	"IGFBP2"	NA	"c"
"1323"	"IGFBP2_RS00275869"	"MDACC"	"IGFBP2"	"IGFBP2"	NA	"c"
"1324"	"IGFBP2_V"	"MDACC"	"IGFBP2"	"IGFBP2"	NA	"c"
"1325"	"IGFBP2.R.V_GBL.9013862"	"MDACC"	"IGFBP2"	"IGFBP2"	NA	"c"
"1326"	"IGFBP2.R.V_GBL1033922"	"MDACC"	"IGFBP2"	"IGFBP2"	NA	"c"
"1327"	"IGFBP2.R.V_GBL1113191"	"MDACC"	"IGFBP2"	"IGFBP2"	NA	"c"
"1328"	"IGFBP2.R.V_GBL1114882"	"MDACC"	"IGFBP2"	"IGFBP2"	NA	"c"
"1329"	"IGFBP2.R.V_GBL9026227"	"MDACC"	"IGFBP2"	"IGFBP2"	NA	"c"
"1330"	"IGFBP2(V)_GBL9007938"	"MDACC"	"IGFBP2"	"IGFBP2"	NA	"c"
"1331"	"IGFBP5.G.C_GBL1115096"	"MDACC"	"IGFBP5"	"IGFBP5"	NA	"c"
"1332"	"IGFR.b.R.C_GBL1114883"	"MDACC"	"IGFRb"	"IGFR1"	NA	"c"
"1333"	"IGFR1_pY1135"	"MDACC"	"IGFR1pY1135"	"IGFR1"	"Y1135"	"a"
"1334"	"IGFR1_pY1135_RS00267490"	"MDACC"	"IGFR1pY1135"	"IGFR1"	"Y1135"	"a"
"1335"	"IGFR1_pY1135_RS00275708"	"MDACC"	"IGFR1pY1135"	"IGFR1"	"Y1135"	"a"
"1336"	"IGFRb"	"MDACC"	"IGFRB"	"IGF1R"	NA	"c"
"1337"	"IGFR1.B"	"MDACC"	"IGFR1B"	"IGFR1"	NA	"c"
"1338"	"IGFR1.B_RS00267491"	"MDACC"	"IGFR1B"	"IGFR1"	NA	"c"
"1339"	"IKBA_PS32"	"MSKCC"	"IkBa_pS32"	"NFKBIA"	"S32"	"i"
"1340"	"IKBA_PS32_36"	"MSKCC"	"IkBa_pS32S36"	"NFKBIA"	"S32|S36"	"i"
"1341"	"IkB.alpha (phospho.Ser32)"	"MSKCC"	"IkBa_pS32"	"NFKBIA"	"S32"	"i"
"1342"	"INPP4b"	"MDACC"	"INPP4B"	"INPP4B"	NA	"c"
"1343"	"INPP4B"	"MDACC"	"INPP4B"	"INPP4B"	NA	"c"
"1344"	"INPP4B.G.C_GBL.9014286"	"MDACC"	"INPP4B"	"INPP4B"	NA	"c"
"1345"	"INPP4B.G.C_GBL9026331"	"MDACC"	"INPP4B"	"INPP4B"	NA	"c"
"1346"	"INPP4b.R.V_GBL1033826"	"MDACC"	"INPP4b"	"INPP4B"	NA	"c"
"1347"	"INPP4b.R.V_GBL1113277"	"MDACC"	"INPP4b"	"INPP4B"	NA	"c"
"1348"	"INPP4b.wR.V_GBL1115122"	"MDACC"	"INPP4b"	"INPP4B"	NA	"c"
"1349"	"IRAK1"	"MSKCC"	"IRAK1"	"IRAK1"	NA	"c"
"1350"	"IR.b"	"MDACC"	"IRB"	"INSRB"	NA	"c"
"1351"	"IRF.1"	"MDACC"	"IRF1"	"IRF1"	NA	"c"
"1352"	"IRF.1.R.C_GBL1115027"	"MDACC"	"IRF1"	"IRF1"	NA	"c"
"1353"	"IRS1"	"MSKCC"	"IRS1"	"IRS1"	NA	"c"
"1354"	"IRS.1"	"MSKCC"	"IRS1"	"IRS1"	NA	"c"
"1355"	"IRS.1 (phospho.Ser636,Ser639)"	"MSKCC"	"IRS1_pS639"	"IRS1"	"S639|S636"	"i"
"1356"	"IRS1_PS307"	"MDACC"	"IRS1pS307"	"IRS1"	"S307"	"i"
